,estimator,min_score,mean_score,max_score,std_score,C,alpha,gamma,kernel,lambda,learning_rate,max_depth,min_samples_leaf,min_samples_split,n_estimators,n_jobs,n_neighbors,penalty,subsample
1030,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.8999999999999999,0.6,,0.0,0.7000000000000001,3,,,100,4,,,0.5
1039,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.8999999999999999,0.6,,0.3,0.7000000000000001,3,,,100,4,,,0.5
1048,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.8999999999999999,0.6,,0.6,0.7000000000000001,3,,,100,4,,,0.5
886,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.6,0.6,,0.0,0.7000000000000001,3,,,100,4,,,0.5
598,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.0,0.6,,0.0,0.7000000000000001,3,,,100,4,,,0.5
607,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.0,0.6,,0.3,0.7000000000000001,3,,,100,4,,,0.5
616,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.0,0.6,,0.6,0.7000000000000001,3,,,100,4,,,0.5
625,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.0,0.6,,0.8999999999999999,0.7000000000000001,3,,,100,4,,,0.5
751,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.3,0.6,,0.3,0.7000000000000001,3,,,100,4,,,0.5
904,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.6,0.6,,0.6,0.7000000000000001,3,,,100,4,,,0.5
895,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.6,0.6,,0.3,0.7000000000000001,3,,,100,4,,,0.5
769,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.3,0.6,,0.8999999999999999,0.7000000000000001,3,,,100,4,,,0.5
760,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.3,0.6,,0.6,0.7000000000000001,3,,,100,4,,,0.5
299,GradientBoosting,0.970934314790666,0.9881844340468331,0.9972995450030083,0.012204237271487667,,,,,,0.36666666666666664,3,,,110,,,,
108,ExtraTrees,0.9836607441836849,0.9881049699423565,0.9914990381483781,0.0032849998714639668,,,,,,,,1,3,60,,,,
330,GradientBoosting,0.9709114288621024,0.9880519675040905,0.9968691599878629,0.01212186783603458,,,,,,0.4722222222222222,3,,,125,,,,
270,GradientBoosting,0.9712985438804788,0.988043315439128,0.9971774124744699,0.011856664369348222,,,,,,0.2611111111111111,3,,,125,,,,
109,ExtraTrees,0.9842342822314949,0.9880268529324857,0.9910393487452159,0.0028323865305325035,,,,,,,,1,3,100,,,,
329,GradientBoosting,0.9704925329793643,0.98780626865693,0.9968443068992917,0.012246615129932135,,,,,,0.4722222222222222,3,,,110,,,,
298,GradientBoosting,0.9703584603533254,0.9877804589588502,0.9968802882364769,0.012323303542679707,,,,,,0.36666666666666664,3,,,95,,,,
361,GradientBoosting,0.9724903726218324,0.987778484102508,0.995465528510215,0.010810384282707038,,,,,,0.5777777777777778,3,,,140,,,,
269,GradientBoosting,0.9712146905794662,0.9877023525256415,0.9966727463998262,0.011673621003149753,,,,,,0.2611111111111111,3,,,110,,,,
107,ExtraTrees,0.981628251353837,0.9876883222795438,0.9916920205264255,0.0043582384771410545,,,,,,,,1,3,20,,,,
328,GradientBoosting,0.9705300584897623,0.9876688018525406,0.9964248646619497,0.012119880269448866,,,,,,0.4722222222222222,3,,,95,,,,
359,GradientBoosting,0.97154056025865,0.9876426950832,0.9963942619782614,0.011400285346030473,,,,,,0.5777777777777778,3,,,110,,,,
358,GradientBoosting,0.9711070247940776,0.9875667512388376,0.9964041846666088,0.011649351556538193,,,,,,0.5777777777777778,3,,,95,,,,
360,GradientBoosting,0.9720461817654187,0.9875046450322583,0.9952339822127226,0.010930784203045205,,,,,,0.5777777777777778,3,,,125,,,,
327,GradientBoosting,0.9703604061205312,0.9873652624611206,0.996425884751406,0.012032883695624956,,,,,,0.4722222222222222,3,,,80,,,,
357,GradientBoosting,0.9704022864432469,0.9872026063964899,0.996374880278592,0.01189633620858513,,,,,,0.5777777777777778,3,,,80,,,,
76,RandomForest,0.976421285655489,0.9871622152550251,0.9927383541023547,0.007596840497227975,,,,,,,,,4,100,,,,
326,GradientBoosting,0.9699247395775907,0.9871194744041129,0.9961977556548195,0.012164852579867349,,,,,,0.4722222222222222,3,,,65,,,,
268,GradientBoosting,0.9703892220062935,0.9870165668809422,0.9962045253393932,0.011778959326757583,,,,,,0.2611111111111111,3,,,95,,,,
381,GradientBoosting,0.9700541794245682,0.9870140800141964,0.9956103695988119,0.011992836913144143,,,,,,0.6833333333333333,2,,,140,,,,
417,GradientBoosting,0.971520824619848,0.9869737399599908,0.9950956474299473,0.010931630708680301,,,,,,0.788888888888889,3,,,80,,,,
297,GradientBoosting,0.9689747419032457,0.9869419340841158,0.9963704289791465,0.012709915580484666,,,,,,0.36666666666666664,3,,,80,,,,
356,GradientBoosting,0.9701911243736252,0.9869210515755676,0.9960331503107378,0.011845563418300674,,,,,,0.5777777777777778,3,,,65,,,,
411,GradientBoosting,0.9698794309983695,0.9869189110846369,0.9956774172967111,0.012050308999942994,,,,,,0.788888888888889,2,,,140,,,,
391,GradientBoosting,0.9725117760610963,0.9868322379182127,0.9952143894189646,0.010175126886533775,,,,,,0.6833333333333333,3,,,140,,,,
390,GradientBoosting,0.9721896126051617,0.986791061283005,0.9952987786376204,0.010371710233730395,,,,,,0.6833333333333333,3,,,125,,,,
321,GradientBoosting,0.9690900981018764,0.9867811976709788,0.9960131194632326,0.012513473706403001,,,,,,0.4722222222222222,2,,,140,,,,
389,GradientBoosting,0.9718330739285911,0.9867327739444693,0.9955973866420955,0.010598815936713636,,,,,,0.6833333333333333,3,,,110,,,,
388,GradientBoosting,0.9714840403541,0.9866780032141866,0.9955580668303261,0.01079471106426811,,,,,,0.6833333333333333,3,,,95,,,,
380,GradientBoosting,0.9694231949163958,0.9866019786811813,0.995311256967468,0.012147628890110784,,,,,,0.6833333333333333,2,,,125,,,,
410,GradientBoosting,0.9696667864394479,0.9865865731358946,0.9954159034542827,0.011967897895756021,,,,,,0.788888888888889,2,,,125,,,,
441,GradientBoosting,0.9702945280022771,0.9865489232266104,0.9957358406019343,0.011526116115386254,,,,,,0.8944444444444445,2,,,140,,,,
379,GradientBoosting,0.9686826915112106,0.9865435690457828,0.9961279258947668,0.012640828522063292,,,,,,0.6833333333333333,2,,,110,,,,
75,RandomForest,0.9744345646827687,0.9865383504192738,0.9929020320923851,0.00856245424806284,,,,,,,,,4,60,,,,
351,GradientBoosting,0.9686948293923517,0.986538144274031,0.9962739841578253,0.012634629859384724,,,,,,0.5777777777777778,2,,,140,,,,
70,RandomForest,0.9764728948142339,0.9865270022891209,0.9917593052610395,0.007111302510121339,,,,,,,,,2,100,,,,
355,GradientBoosting,0.9691888689514667,0.9864532283374304,0.9961226399766753,0.012237086496006926,,,,,,0.5777777777777778,3,,,50,,,,
418,GradientBoosting,0.9716343277068541,0.9864315749230449,0.9948847633270691,0.010498603106814169,,,,,,0.788888888888889,3,,,95,,,,
416,GradientBoosting,0.9699399350929123,0.9863666853438371,0.9950920338622793,0.011622986122616792,,,,,,0.788888888888889,3,,,65,,,,
291,GradientBoosting,0.9691803446379939,0.986286598140628,0.9952455485150835,0.012100485513272813,,,,,,0.36666666666666664,2,,,140,,,,
451,GradientBoosting,0.9725125173057462,0.9862775463243126,0.9937741935304538,0.0097462531905286,,,,,,0.8944444444444445,3,,,140,,,,
320,GradientBoosting,0.968301135827708,0.9862562150591093,0.995596181081829,0.01269960643891318,,,,,,0.4722222222222222,2,,,125,,,,
419,GradientBoosting,0.9712561076242757,0.9862553021000001,0.994449652717616,0.010621191347149077,,,,,,0.788888888888889,3,,,110,,,,
73,RandomForest,0.9748768097719765,0.9862212540043384,0.992062474322822,0.008022920149931122,,,,,,,,,3,100,,,,
440,GradientBoosting,0.969478139676065,0.9862142797842951,0.9957275871508791,0.011871123445672758,,,,,,0.8944444444444445,2,,,125,,,,
350,GradientBoosting,0.9687128972306915,0.9861646737528723,0.99581985887897,0.012363574739220068,,,,,,0.5777777777777778,2,,,125,,,,
241,GradientBoosting,0.9685776200820966,0.9861543020617877,0.9960551286017505,0.012461739743728144,,,,,,0.15555555555555556,3,,,140,,,,
409,GradientBoosting,0.9686933469030522,0.986143857238733,0.9949590888486789,0.012339592888797955,,,,,,0.788888888888889,2,,,110,,,,
387,GradientBoosting,0.9699692142565808,0.9860939207895992,0.9964831952317681,0.011559099813270076,,,,,,0.6833333333333333,3,,,80,,,,
421,GradientBoosting,0.9715891117832142,0.9860841559863015,0.9936424372939455,0.010252684237839562,,,,,,0.788888888888889,3,,,140,,,,
267,GradientBoosting,0.9694445057000787,0.986072624394185,0.9955645583086843,0.01179712216250508,,,,,,0.2611111111111111,3,,,80,,,,
420,GradientBoosting,0.9714063023214485,0.9860679029175126,0.9939101192681172,0.01037572312042899,,,,,,0.788888888888889,3,,,125,,,,
471,GradientBoosting,0.9687537583420136,0.9860312792241381,0.9954921319572885,0.012235477966713508,,,,,,1.0,2,,,140,,,,
439,GradientBoosting,0.9687715482136097,0.9859810676553357,0.9953038790849019,0.012183083020257515,,,,,,0.8944444444444445,2,,,110,,,,
448,GradientBoosting,0.971138713002858,0.985928807985127,0.9936110270519087,0.010460804612210417,,,,,,0.8944444444444445,3,,,95,,,,
296,GradientBoosting,0.967799869133257,0.9858963256682918,0.9955435073717228,0.012805468872365796,,,,,,0.36666666666666664,3,,,65,,,,
378,GradientBoosting,0.9673230635122506,0.985869159429705,0.9958031665060489,0.013125169771339398,,,,,,0.6833333333333333,2,,,95,,,,
349,GradientBoosting,0.9683740557701357,0.985852481445041,0.9956955934361138,0.012391935990695912,,,,,,0.5777777777777778,2,,,110,,,,
470,GradientBoosting,0.9678990106051726,0.9858487334073819,0.9953345745039954,0.012699226006764814,,,,,,1.0,2,,,125,,,,
385,GradientBoosting,0.968768397923848,0.9858304032743712,0.9966809071154764,0.012212400954066114,,,,,,0.6833333333333333,3,,,50,,,,
72,RandomForest,0.9734615884242789,0.9858220673652976,0.9920630548822965,0.008740319218567097,,,,,,,,,3,60,,,,
319,GradientBoosting,0.9677102711862082,0.9858218348249562,0.9953430134258611,0.012812445700556762,,,,,,0.4722222222222222,2,,,110,,,,
290,GradientBoosting,0.9686355298203649,0.9857756415775176,0.9947355037869431,0.012124067586453293,,,,,,0.36666666666666664,2,,,125,,,,
386,GradientBoosting,0.9697243255553913,0.9857642437170427,0.9960229494161751,0.011488290194667395,,,,,,0.6833333333333333,3,,,65,,,,
377,GradientBoosting,0.9672795153890729,0.9857567241335868,0.9954342650644956,0.013070274099237061,,,,,,0.6833333333333333,2,,,80,,,,
408,GradientBoosting,0.9678048725346433,0.9857510888329863,0.9947389349969323,0.012689896946764732,,,,,,0.788888888888889,2,,,95,,,,
240,GradientBoosting,0.9684745870757695,0.9857108583370455,0.9953221479597097,0.012214830878788203,,,,,,0.15555555555555556,3,,,125,,,,
325,GradientBoosting,0.9682465616903639,0.9856567640277603,0.9953798293816922,0.0123388981181257,,,,,,0.4722222222222222,3,,,50,,,,
69,RandomForest,0.9735574869508513,0.9856043492065347,0.9917107530782591,0.008518687384481378,,,,,,,,,2,60,,,,
450,GradientBoosting,0.9723925283280541,0.9855264399316707,0.9925132852741368,0.009293403852018337,,,,,,0.8944444444444445,3,,,125,,,,
415,GradientBoosting,0.9686655502286832,0.985521891965475,0.9940148200749065,0.011919350822951664,,,,,,0.788888888888889,3,,,50,,,,
318,GradientBoosting,0.9677129581980639,0.9853830062914066,0.9949793051669943,0.012510062325475621,,,,,,0.4722222222222222,2,,,95,,,,
449,GradientBoosting,0.9712042204987873,0.9853473918714121,0.9930285231849642,0.010013108682397633,,,,,,0.8944444444444445,3,,,110,,,,
67,BaggedDecisionTree,0.9719173905075099,0.9853428601627156,0.9922374080601831,0.009494401248086854,,,,,,,,,,100,,,,
289,GradientBoosting,0.9680631962951108,0.9853428558388845,0.9946574205758351,0.012230978231104415,,,,,,0.36666666666666664,2,,,110,,,,
266,GradientBoosting,0.9683139222979178,0.985306358174161,0.9949027984577731,0.012049001257799882,,,,,,0.2611111111111111,3,,,65,,,,
438,GradientBoosting,0.9670185972723309,0.9853012247463072,0.9949878368242648,0.012935434557700104,,,,,,0.8944444444444445,2,,,95,,,,
445,GradientBoosting,0.9681154540429243,0.9852972995860876,0.9945477145915822,0.012161326468452714,,,,,,0.8944444444444445,3,,,50,,,,
348,GradientBoosting,0.9677947730762895,0.9852150139730643,0.9952752238447209,0.01236719682943757,,,,,,0.5777777777777778,2,,,95,,,,
437,GradientBoosting,0.9669444728073474,0.98519887182622,0.9954205402245384,0.012938706138402334,,,,,,0.8944444444444445,2,,,80,,,,
469,GradientBoosting,0.9677300068250101,0.9851900231217767,0.994074671290083,0.012346741549852444,,,,,,1.0,2,,,110,,,,
468,GradientBoosting,0.9660328345436313,0.9851071497654385,0.9953371710953387,0.013499436680068085,,,,,,1.0,2,,,95,,,,
239,GradientBoosting,0.967742144706151,0.9851044823503557,0.9947596149922733,0.012302755297786877,,,,,,0.15555555555555556,3,,,110,,,,
295,GradientBoosting,0.9671756484825147,0.9850279746898987,0.9946344221953661,0.012635715258172909,,,,,,0.36666666666666664,3,,,50,,,,
376,GradientBoosting,0.9663483267977175,0.9850131730522497,0.9955766139113494,0.01323625750064516,,,,,,0.6833333333333333,2,,,65,,,,
1053,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.8999999999999999,0.6,,0.8999999999999999,0.1,3,,,150,4,,,0.5
909,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.6,0.6,,0.8999999999999999,0.1,3,,,150,4,,,0.5
612,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.0,0.6,,0.6,0.1,3,,,150,4,,,0.5
738,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.3,0.6,,0.0,0.1,3,,,150,4,,,0.5
621,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.0,0.6,,0.8999999999999999,0.1,3,,,150,4,,,0.5
747,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.3,0.6,,0.3,0.1,3,,,150,4,,,0.5
603,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.0,0.6,,0.3,0.1,3,,,150,4,,,0.5
891,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.6,0.6,,0.3,0.1,3,,,150,4,,,0.5
882,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.6,0.6,,0.0,0.1,3,,,150,4,,,0.5
765,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.3,0.6,,0.8999999999999999,0.1,3,,,150,4,,,0.5
1035,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.8999999999999999,0.6,,0.3,0.1,3,,,150,4,,,0.5
594,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.0,0.6,,0.0,0.1,3,,,150,4,,,0.5
756,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.3,0.6,,0.6,0.1,3,,,150,4,,,0.5
1026,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.8999999999999999,0.6,,0.0,0.1,3,,,150,4,,,0.5
1044,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.8999999999999999,0.6,,0.6,0.1,3,,,150,4,,,0.5
900,XGBoost,0.9673680014691468,0.9849915000144488,0.9953904939532805,0.012528903153974702,,0.6,0.6,,0.6,0.1,3,,,150,4,,,0.5
972,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.8999999999999999,0.0,,0.6,0.1,3,,,150,4,,,0.5
684,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.3,0.0,,0.6,0.1,3,,,150,4,,,0.5
837,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.6,0.0,,0.8999999999999999,0.1,3,,,150,4,,,0.5
531,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.0,0.0,,0.3,0.1,3,,,150,4,,,0.5
549,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.0,0.0,,0.8999999999999999,0.1,3,,,150,4,,,0.5
819,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.6,0.0,,0.3,0.1,3,,,150,4,,,0.5
666,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.3,0.0,,0.0,0.1,3,,,150,4,,,0.5
810,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.6,0.0,,0.0,0.1,3,,,150,4,,,0.5
963,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.8999999999999999,0.0,,0.3,0.1,3,,,150,4,,,0.5
693,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.3,0.0,,0.8999999999999999,0.1,3,,,150,4,,,0.5
540,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.0,0.0,,0.6,0.1,3,,,150,4,,,0.5
954,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.8999999999999999,0.0,,0.0,0.1,3,,,150,4,,,0.5
522,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.0,0.0,,0.0,0.1,3,,,150,4,,,0.5
981,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.8999999999999999,0.0,,0.8999999999999999,0.1,3,,,150,4,,,0.5
828,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.6,0.0,,0.6,0.1,3,,,150,4,,,0.5
675,XGBoost,0.9671807445394823,0.9849508291567196,0.995300076933292,0.01262209248712261,,0.3,0.0,,0.3,0.1,3,,,150,4,,,0.5
567,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.0,0.3,,0.3,0.1,3,,,150,4,,,0.5
1017,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.8999999999999999,0.3,,0.8999999999999999,0.1,3,,,150,4,,,0.5
1008,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.8999999999999999,0.3,,0.6,0.1,3,,,150,4,,,0.5
558,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.0,0.3,,0.0,0.1,3,,,150,4,,,0.5
999,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.8999999999999999,0.3,,0.3,0.1,3,,,150,4,,,0.5
873,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.6,0.3,,0.8999999999999999,0.1,3,,,150,4,,,0.5
855,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.6,0.3,,0.3,0.1,3,,,150,4,,,0.5
711,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.3,0.3,,0.3,0.1,3,,,150,4,,,0.5
864,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.6,0.3,,0.6,0.1,3,,,150,4,,,0.5
702,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.3,0.3,,0.0,0.1,3,,,150,4,,,0.5
729,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.3,0.3,,0.8999999999999999,0.1,3,,,150,4,,,0.5
720,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.3,0.3,,0.6,0.1,3,,,150,4,,,0.5
846,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.6,0.3,,0.0,0.1,3,,,150,4,,,0.5
585,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.0,0.3,,0.8999999999999999,0.1,3,,,150,4,,,0.5
576,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.0,0.3,,0.6,0.1,3,,,150,4,,,0.5
990,XGBoost,0.9671519286537199,0.9849346668410398,0.9953750998760313,0.012637745900631908,,0.8999999999999999,0.3,,0.0,0.1,3,,,150,4,,,0.5
774,XGBoost,0.9672637639402637,0.9849142838570929,0.9952717926347316,0.012543349537897326,,0.3,0.8999999999999999,,0.0,0.1,3,,,150,4,,,0.5
1080,XGBoost,0.9672637639402637,0.9849142838570929,0.9952717926347316,0.012543349537897326,,0.8999999999999999,0.8999999999999999,,0.6,0.1,3,,,150,4,,,0.5
783,XGBoost,0.9672637639402637,0.9849142838570929,0.9952717926347316,0.012543349537897326,,0.3,0.8999999999999999,,0.3,0.1,3,,,150,4,,,0.5
648,XGBoost,0.9672637639402637,0.9849142838570929,0.9952717926347316,0.012543349537897326,,0.0,0.8999999999999999,,0.6,0.1,3,,,150,4,,,0.5
657,XGBoost,0.9672637639402637,0.9849142838570929,0.9952717926347316,0.012543349537897326,,0.0,0.8999999999999999,,0.8999999999999999,0.1,3,,,150,4,,,0.5
