C,alpha,estimator,gamma,kernel,lambda,learning_rate,max_depth,max_score,mean_score,min_samples_leaf,min_samples_split,min_score,n_estimators,n_jobs,n_neighbors,penalty,std_score,subsample
,0.3,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.0,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.8999999999999999,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.0,XGBoost,0.8999999999999999,,0.3,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.6,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.0,XGBoost,0.8999999999999999,,0.0,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.3,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.6,XGBoost,0.8999999999999999,,0.8999999999999999,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.6,XGBoost,0.8999999999999999,,0.6,0.1,3,0.9599483204134367,0.9359747344243469,,,0.8927648578811369,100,4,,,0.030615144021318694,0.5
,0.8999999999999999,XGBoost,0.6,,0.6,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.3,XGBoost,0.6,,0.6,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.6,XGBoost,0.6,,0.3,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.0,XGBoost,0.6,,0.6,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.0,XGBoost,0.6,,0.8999999999999999,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.0,XGBoost,0.6,,0.3,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.6,XGBoost,0.6,,0.6,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.8999999999999999,XGBoost,0.6,,0.3,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.0,XGBoost,0.6,,0.0,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.3,XGBoost,0.6,,0.8999999999999999,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.8999999999999999,XGBoost,0.6,,0.8999999999999999,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.6,XGBoost,0.6,,0.0,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.3,XGBoost,0.6,,0.3,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.6,XGBoost,0.6,,0.8999999999999999,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.8999999999999999,XGBoost,0.6,,0.0,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.3,XGBoost,0.6,,0.0,0.1,3,0.959086993970715,0.9359747344243469,,,0.8940568475452196,100,4,,,0.029692520950168597,0.5
,0.0,XGBoost,0.0,,0.0,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.8999999999999999,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.3,XGBoost,0.3,,0.6,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.0,XGBoost,0.0,,0.3,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.0,XGBoost,0.0,,0.6,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.0,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.0,XGBoost,0.3,,0.0,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.0,XGBoost,0.3,,0.3,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.0,XGBoost,0.3,,0.6,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.0,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.3,XGBoost,0.0,,0.0,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.3,XGBoost,0.0,,0.3,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.3,XGBoost,0.0,,0.6,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.3,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.3,XGBoost,0.3,,0.0,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.3,XGBoost,0.3,,0.3,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.3,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.8999999999999999,XGBoost,0.3,,0.6,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.6,XGBoost,0.0,,0.3,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.6,XGBoost,0.0,,0.6,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.6,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.6,XGBoost,0.3,,0.0,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.6,XGBoost,0.3,,0.3,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.6,XGBoost,0.3,,0.6,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.6,XGBoost,0.3,,0.8999999999999999,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.8999999999999999,XGBoost,0.0,,0.0,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.8999999999999999,XGBoost,0.0,,0.3,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.8999999999999999,XGBoost,0.0,,0.6,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.8999999999999999,XGBoost,0.0,,0.8999999999999999,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,0.8999999999999999,XGBoost,0.3,,0.0,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.8999999999999999,XGBoost,0.3,,0.3,0.1,3,0.9577950043066322,0.9355440712029859,,,0.8927648578811369,100,4,,,0.030257645893978925,0.5
,0.6,XGBoost,0.0,,0.0,0.1,3,0.9577950043066322,0.9345391903531439,,,0.8919035314384152,100,4,,,0.03018946109960704,0.5
,,GradientBoosting,,,,1.0,3,0.9931093884582257,0.9464542061441286,,,0.8587424633936261,140,,,,0.062063668942895986,
,,GradientBoosting,,,,0.8944444444444445,3,0.9931093884582257,0.9460235429227678,,,0.8557278208440999,140,,,,0.06386832210722429,
,,GradientBoosting,,,,0.6833333333333333,3,0.9926787252368647,0.9471719781797301,,,0.8617571059431525,140,,,,0.060440667551605265,
,,GradientBoosting,,,,0.6833333333333333,3,0.9926787252368647,0.9473155325868504,,,0.8621877691645133,125,,,,0.06023779666565605,
,,GradientBoosting,,,,1.0,3,0.9926787252368647,0.9455928797014068,,,0.8565891472868217,125,,,,0.06297049699112377,
,,GradientBoosting,,,,0.5777777777777778,3,0.9922480620155039,0.9473155325868504,,,0.8600344530577089,140,,,,0.06172605808528164,
,,GradientBoosting,,,,1.0,3,0.991817398794143,0.9463106517370083,,,0.8600344530577089,95,,,,0.0610371326102508,
,,GradientBoosting,,,,0.8944444444444445,3,0.991817398794143,0.9453057708871663,,,0.8574504737295435,110,,,,0.06215889251565447,
,,GradientBoosting,,,,0.5777777777777778,3,0.991817398794143,0.9474590869939709,,,0.8617571059431525,125,,,,0.06061294792617312,
,,GradientBoosting,,,,1.0,3,0.991817398794143,0.9467413149583693,,,0.8617571059431525,110,,,,0.06012993589233748,
,,GradientBoosting,,,,0.8944444444444445,3,0.9913867355727821,0.9444444444444445,,,0.8557278208440999,125,,,,0.0627675947521346,
,,GradientBoosting,,,,0.788888888888889,3,0.9913867355727821,0.9447315532586851,,,0.8540051679586563,140,,,,0.06416191486907191,
,,GradientBoosting,,,,0.6833333333333333,3,0.9909560723514211,0.9476026414010911,,,0.8643410852713178,110,,,,0.05889160992777186,
,,GradientBoosting,,,,0.788888888888889,3,0.9905254091300603,0.9448751076658053,,,0.8561584840654608,125,,,,0.06274099518165137,
,,GradientBoosting,,,,0.5777777777777778,3,0.9905254091300603,0.9467413149583693,,,0.8613264427217916,110,,,,0.06040383261547297,
,,GradientBoosting,,,,0.6833333333333333,3,0.9905254091300603,0.9468848693654895,,,0.8634797588285961,95,,,,0.05899754306557054,
,,GradientBoosting,,,,0.8944444444444445,3,0.9896640826873385,0.9448751076658054,,,0.8591731266149871,95,,,,0.060621107165372265,
,,GradientBoosting,,,,0.8944444444444445,3,0.9888027562446167,0.945736434108527,,,0.8630490956072352,80,,,,0.05848569337472858,
,,GradientBoosting,,,,0.5777777777777778,3,0.9888027562446167,0.9471719781797301,,,0.8660637381567614,80,,,,0.057358923410872925,
,,GradientBoosting,,,,0.5777777777777778,3,0.9888027562446167,0.945736434108527,,,0.8613264427217916,95,,,,0.05969102036137155,
,,GradientBoosting,,,,0.788888888888889,3,0.9888027562446167,0.9454493252942866,,,0.8591731266149871,110,,,,0.061006738489093784,
,,GradientBoosting,,,,0.36666666666666664,3,0.9883720930232558,0.9460235429227678,,,0.8673557278208441,125,,,,0.05568097771761461,
,,GradientBoosting,,,,0.36666666666666664,3,0.9883720930232558,0.9471719781797301,,,0.8664944013781223,140,,,,0.05705199635522802,
,,GradientBoosting,,,,0.788888888888889,3,0.9883720930232558,0.9445879988515647,,,0.8583118001722653,95,,,,0.0610087652349261,
,,GradientBoosting,,,,0.4722222222222222,3,0.9879414298018949,0.9435831180017228,,,0.8561584840654608,140,,,,0.061820801642004305,
,,GradientBoosting,,,,0.36666666666666664,3,0.9879414298018949,0.9453057708871663,,,0.867786391042205,110,,,,0.054905760622418025,
,,GradientBoosting,,,,1.0,2,0.9879414298018949,0.9445879988515647,,,0.8608957795004306,125,,,,0.05919213181025618,
,,GradientBoosting,,,,0.2611111111111111,3,0.987510766580534,0.9478897502153316,,,0.8768303186907838,125,,,,0.05035752738877908,
,,GradientBoosting,,,,1.0,3,0.987510766580534,0.9441573356302039,,,0.8604651162790697,80,,,,0.05919213181025618,
,,GradientBoosting,,,,0.2611111111111111,3,0.9870801033591732,0.9490381854722939,,,0.8755383290267011,140,,,,0.05198295175942568,
,,GradientBoosting,,,,0.8944444444444445,3,0.9870801033591732,0.9444444444444443,,,0.8604651162790697,65,,,,0.059384694878135046,
,,GradientBoosting,,,,0.788888888888889,2,0.9870801033591732,0.9458799885156474,,,0.8656330749354005,140,,,,0.056749945943766714,
,,GradientBoosting,,,,0.788888888888889,3,0.9870801033591732,0.9448751076658054,,,0.8630490956072352,80,,,,0.057869343780330124,
,,GradientBoosting,,,,0.36666666666666664,3,0.9866494401378122,0.9471719781797301,,,0.8746770025839793,95,,,,0.051329483717430735,
,,GradientBoosting,,,,0.4722222222222222,3,0.9866494401378122,0.9440137812230835,,,0.8587424633936261,125,,,,0.060295927077922654,
,,GradientBoosting,,,,0.5777777777777778,3,0.9866494401378122,0.946167097329888,,,0.8673557278208441,65,,,,0.055734987009850134,
,,GradientBoosting,,,,0.4722222222222222,3,0.9862187769164513,0.9445879988515647,,,0.8652024117140397,110,,,,0.05615638502007531,
,,GradientBoosting,,,,1.0,2,0.9862187769164513,0.9435831180017228,,,0.859603789836348,110,,,,0.059384694878135,
,,GradientBoosting,,,,0.6833333333333333,2,0.9862187769164513,0.9443008900373241,,,0.8643410852713178,140,,,,0.05656225813249563,
,,GradientBoosting,,,,0.6833333333333333,3,0.9862187769164513,0.9457364341085271,,,0.8656330749354005,80,,,,0.05664271994366342,
,,GradientBoosting,,,,0.36666666666666664,3,0.9862187769164513,0.9460235429227678,,,0.8755383290267011,80,,,,0.05000435013165688,
,,GradientBoosting,,,,0.5777777777777778,2,0.9857881136950905,0.9418604651162791,,,0.8578811369509044,140,,,,0.05940343117608604,
,,GradientBoosting,,,,0.788888888888889,2,0.9857881136950905,0.9447315532586851,,,0.8643410852713178,125,,,,0.05684899524566151,
,,GradientBoosting,,,,0.8944444444444445,3,0.9857881136950905,0.9440137812230835,,,0.8652024117140397,50,,,,0.055761602469368586,
,,GradientBoosting,,,,0.788888888888889,2,0.9857881136950905,0.9443008900373241,,,0.8656330749354005,110,,,,0.05565432370109056,
,,GradientBoosting,,,,0.8944444444444445,2,0.9853574504737296,0.9435831180017226,,,0.8617571059431525,140,,,,0.05786400187968273,
,,GradientBoosting,,,,0.4722222222222222,3,0.9853574504737296,0.9443008900373241,,,0.8660637381567614,95,,,,0.055344645839767254,
,,GradientBoosting,,,,1.0,2,0.9853574504737296,0.9431524547803617,,,0.8591731266149871,95,,,,0.059382612702335254,
,,GradientBoosting,,,,1.0,3,0.9849267872523686,0.941860465116279,,,0.8613264427217916,50,,,,0.05699200361459609,
,,GradientBoosting,,,,0.4722222222222222,3,0.9849267872523686,0.9435831180017228,,,0.8660637381567614,80,,,,0.05485506745250872,
,,GradientBoosting,,,,1.0,3,0.9849267872523686,0.9444444444444443,,,0.8643410852713178,65,,,,0.05664271994366341,
,,GradientBoosting,,,,0.8944444444444445,2,0.9849267872523686,0.9435831180017228,,,0.8621877691645133,125,,,,0.057557619933253354,
,,GradientBoosting,,,,0.8944444444444445,2,0.9849267872523686,0.9440137812230835,,,0.8647717484926787,110,,,,0.05604250797818271,
,,GradientBoosting,,,,1.0,2,0.9849267872523686,0.9427217915590008,,,0.8591731266149871,140,,,,0.05907887400899205,
,,GradientBoosting,,,,0.788888888888889,3,0.9844961240310077,0.943726672408843,,,0.8656330749354005,65,,,,0.055238422664674075,
,,GradientBoosting,,,,0.6833333333333333,2,0.9840654608096469,0.9434395635946023,,,0.8656330749354005,125,,,,0.05503547214339495,
,,GradientBoosting,,,,0.4722222222222222,2,0.9840654608096469,0.9441573356302039,,,0.8664944013781223,140,,,,0.05492302316300705,
,,GradientBoosting,,,,0.6833333333333333,2,0.9840654608096469,0.941860465116279,,,0.8656330749354005,110,,,,0.05400432082074203,
,,GradientBoosting,,,,0.8944444444444445,2,0.9840654608096469,0.943726672408843,,,0.8643410852713178,95,,,,0.05613656498931998,
,,GradientBoosting,,,,0.36666666666666664,3,0.9832041343669251,0.9441573356302039,,,0.875968992248062,65,,,,0.048385715140965416,
,,GradientBoosting,,,,0.6833333333333333,3,0.9832041343669251,0.9435831180017228,,,0.8669250645994832,65,,,,0.05421569330527553,
,,GradientBoosting,,,,1.0,2,0.9832041343669251,0.9425782371518805,,,0.8656330749354005,80,,,,0.05443684574284923,
,,GradientBoosting,,,,0.5777777777777778,2,0.9827734711455641,0.9420040195233993,,,0.8621877691645133,125,,,,0.05644299336058883,
,,GradientBoosting,,,,0.6833333333333333,2,0.9827734711455641,0.943296009187482,,,0.8725236864771748,95,,,,0.05015495978785762,
,,GradientBoosting,,,,0.4722222222222222,3,0.9823428079242033,0.942865345966121,,,0.8673557278208441,65,,,,0.05341188605106475,
,,GradientBoosting,,,,0.2611111111111111,3,0.9823428079242033,0.9455928797014068,,,0.8763996554694229,110,,,,0.04895857759350605,
,,GradientBoosting,,,,0.2611111111111111,3,0.9819121447028424,0.9455928797014068,,,0.8794142980189492,95,,,,0.046869579602708135,
,,GradientBoosting,,,,0.788888888888889,3,0.9819121447028424,0.9411426930806776,,,0.8639104220499569,50,,,,0.05463975681179314,
,,GradientBoosting,,,,0.5777777777777778,3,0.9814814814814815,0.943726672408843,,,0.8725236864771748,50,,,,0.05037880291316195,
,,GradientBoosting,,,,0.4722222222222222,2,0.9814814814814815,0.9425782371518805,,,0.8703703703703703,110,,,,0.05110980441222986,
,,GradientBoosting,,,,0.6833333333333333,3,0.9814814814814815,0.9428653459661213,,,0.8712316968130922,50,,,,0.05070418069526272,
,,GradientBoosting,,,,0.788888888888889,2,0.9814814814814815,0.9438702268159632,,,0.8703703703703703,95,,,,0.051977004892439414,
,,GradientBoosting,,,,0.15555555555555556,3,0.9810508182601206,0.9457364341085271,,,0.8845822566752799,140,,,,0.04341518191593813,
,,GradientBoosting,,,,0.5777777777777778,2,0.9810508182601206,0.9405684754521965,,,0.8626184323858742,95,,,,0.055132742406888396,
,,GradientBoosting,,,,0.2611111111111111,3,0.9806201550387597,0.9463106517370083,,,0.880275624461671,80,,,,0.04670573025324271,
,,GradientBoosting,,,,0.4722222222222222,2,0.9801894918173988,0.9421475739305197,,,0.867786391042205,125,,,,0.05258599955408263,
,,GradientBoosting,,,,0.6833333333333333,2,0.9801894918173988,0.9427217915590008,,,0.8738156761412575,80,,,,0.048786115689978406,
,,GradientBoosting,,,,0.5777777777777778,2,0.9801894918173988,0.9401378122308355,,,0.8600344530577089,110,,,,0.056641628467139465,
,,GradientBoosting,,,,0.15555555555555556,3,0.9797588285960379,0.9455928797014068,,,0.8850129198966409,125,,,,0.04295324421654445,
,,GradientBoosting,,,,0.8944444444444445,2,0.9797588285960379,0.9395635946023543,,,0.8617571059431525,80,,,,0.05502760819442047,
,,GradientBoosting,,,,0.36666666666666664,2,0.9797588285960379,0.940424921045076,,,0.8708010335917312,140,,,,0.04936977776545218,
,,GradientBoosting,,,,1.0,2,0.9797588285960379,0.9418604651162791,,,0.8708010335917312,65,,,,0.050283811831466366,
,,GradientBoosting,,,,0.5777777777777778,2,0.9788975021533161,0.9378409417169107,,,0.8639104220499569,80,,,,0.05238339459722517,
,,GradientBoosting,,,,0.5777777777777778,3,0.9788975021533161,0.9417169107091587,,,0.875968992248062,35,,,,0.0466235896480066,
,,GradientBoosting,,,,0.4722222222222222,3,0.9784668389319552,0.9450186620729256,,,0.8811369509043928,50,,,,0.045187954027522605,
,,GradientBoosting,,,,0.36666666666666664,2,0.9780361757105943,0.9415733563020385,,,0.8815676141257537,80,,,,0.042757048174521174,
,,GradientBoosting,,,,0.788888888888889,2,0.9780361757105943,0.9435831180017228,,,0.8751076658053403,80,,,,0.04841977580029911,
,,GradientBoosting,,,,0.4722222222222222,2,0.9776055124892334,0.9402813666379558,,,0.8660637381567614,95,,,,0.05248008289330348,
,,GradientBoosting,,,,0.36666666666666664,2,0.9776055124892334,0.942865345966121,,,0.8785529715762274,95,,,,0.04552463123715034,
,,GradientBoosting,,,,1.0,3,0.9776055124892334,0.9424346827447603,,,0.8751076658053403,35,,,,0.04762329559432067,
,,GradientBoosting,,,,0.36666666666666664,2,0.9776055124892334,0.9411426930806776,,,0.8751076658053403,110,,,,0.046778476192196314,
,,GradientBoosting,,,,0.36666666666666664,2,0.9771748492678726,0.9415733563020385,,,0.8755383290267011,125,,,,0.04674145604356869,
,,GradientBoosting,,,,0.36666666666666664,3,0.9767441860465116,0.9401378122308355,,,0.8819982773471146,50,,,,0.04156885511217415,
,,GradientBoosting,,,,0.15555555555555556,3,0.9767441860465116,0.9438702268159632,,,0.8863049095607235,110,,,,0.04084167033513544,
,,GradientBoosting,,,,0.2611111111111111,2,0.9767441860465116,0.9438702268159632,,,0.8875968992248062,140,,,,0.03997880702467615,
,,GradientBoosting,,,,0.8944444444444445,3,0.9767441860465116,0.9407120298593167,,,0.8699397071490095,35,,,,0.05004636887049131,
,,GradientBoosting,,,,0.2611111111111111,3,0.9763135228251507,0.9435831180017228,,,0.8811369509043928,65,,,,0.04417325628541992,
,,GradientBoosting,,,,0.6833333333333333,3,0.9763135228251507,0.9379844961240309,,,0.8738156761412575,35,,,,0.04565978048813979,
,,GradientBoosting,,,,0.5777777777777778,2,0.9763135228251507,0.9395635946023543,,,0.8690783807062877,65,,,,0.049855765637192836,
,,GradientBoosting,,,,0.8944444444444445,2,0.9758828596037898,0.9372667240884295,,,0.8643410852713178,65,,,,0.05159617794577874,
,,GradientBoosting,,,,0.15555555555555556,3,0.975452196382429,0.9467413149583693,,,0.8944875107665805,95,,,,0.03700920595882177,
,,GradientBoosting,,,,0.6833333333333333,2,0.975452196382429,0.9398507034165949,,,0.8776916451335056,65,,,,0.04410789462071803,
,,GradientBoosting,,,,0.788888888888889,3,0.975452196382429,0.9362618432385874,,,0.8639104220499569,35,,,,0.051219359495620224,
,,GradientBoosting,,,,0.2611111111111111,2,0.9750215331610681,0.9424346827447603,,,0.888458225667528,125,,,,0.0384398925240181,
,,GradientBoosting,,,,0.788888888888889,2,0.9741602067183462,0.941860465116279,,,0.8798449612403101,65,,,,0.04386427003104646,
,,GradientBoosting,,,,0.4722222222222222,2,0.9732988802756245,0.9366925064599484,,,0.8733850129198967,80,,,,0.04494743276611076,
,,GradientBoosting,,,,0.2611111111111111,3,0.9732988802756245,0.9431524547803618,,,0.888458225667528,50,,,,0.03874214041082147,
,,GradientBoosting,,,,0.15555555555555556,3,0.9732988802756245,0.943726672408843,,,0.8953488372093024,80,,,,0.034489525154210034,
,,GradientBoosting,,,,1.0,2,0.9720068906115418,0.9348262991673844,,,0.8643410852713178,50,,,,0.04986568504417919,
,,GradientBoosting,,,,0.2611111111111111,2,0.9715762273901809,0.9402813666379558,,,0.8880275624461671,110,,,,0.037189181545703054,
,,GradientBoosting,,,,0.2611111111111111,2,0.9694229112833764,0.9391329313809934,,,0.8901808785529716,95,,,,0.03493832339254452,
,,GradientBoosting,,,,0.4722222222222222,3,0.9694229112833764,0.9381280505311512,,,0.8789836347975882,35,,,,0.041845063168089766,
,,GradientBoosting,,,,1.0,1,0.9694229112833764,0.936548952052828,,,0.8733850129198967,140,,,,0.044676105786602825,
,,GradientBoosting,,,,0.36666666666666664,3,0.9694229112833764,0.9415733563020385,,,0.8897502153316107,35,,,,0.036678642640623454,
,,GradientBoosting,,,,0.36666666666666664,2,0.9685615848406546,0.9364053976457077,,,0.880275624461671,65,,,,0.03983007505970064,
,,GradientBoosting,,,,0.8944444444444445,2,0.9681309216192937,0.9332472006890612,,,0.8712316968130922,50,,,,0.043965631853161616,
,,GradientBoosting,,,,0.8944444444444445,1,0.967269595176572,0.9369796152741889,,,0.8794142980189492,140,,,,0.04072342757715476,
,,GradientBoosting,,,,0.6833333333333333,2,0.966838931955211,0.9335343095033016,,,0.8742463393626184,50,,,,0.04202933752028653,
,,GradientBoosting,,,,0.788888888888889,2,0.966838931955211,0.9328165374677001,,,0.8708010335917312,50,,,,0.04392061103433602,
,,GradientBoosting,,,,1.0,1,0.9664082687338501,0.9336778639104221,,,0.8712316968130922,125,,,,0.04417325628541992,
,,GradientBoosting,,,,0.788888888888889,1,0.9655469422911284,0.9351134079816251,,,0.8794142980189492,140,,,,0.039441687651046546,
,,GradientBoosting,,,,0.5777777777777778,2,0.9651162790697675,0.9315245478036176,,,0.8682170542635659,50,,,,0.044793115822634955,
,,GradientBoosting,,,,0.4722222222222222,2,0.9651162790697675,0.9319552110249786,,,0.8682170542635659,65,,,,0.04508202677933414,
,,GradientBoosting,,,,0.6833333333333333,1,0.9646856158484065,0.9302325581395348,,,0.8776916451335056,110,,,,0.03774798552792315,
,,GradientBoosting,,,,0.8944444444444445,2,0.9642549526270456,0.9326729830605799,,,0.8751076658053403,35,,,,0.040768946145766705,
,,GradientBoosting,,,,1.0,2,0.9638242894056848,0.9323858742463393,,,0.8725236864771748,35,,,,0.042346846878355944,
,,GradientBoosting,,,,0.2611111111111111,2,0.9638242894056848,0.9364053976457077,,,0.8919035314384152,80,,,,0.03174922433301713,
,,GradientBoosting,,,,0.788888888888889,1,0.9638242894056848,0.9338214183175424,,,0.8794142980189492,125,,,,0.038539479291773274,
,,GradientBoosting,,,,0.15555555555555556,3,0.9638242894056848,0.9366925064599484,,,0.8931955211024979,65,,,,0.031069498606496077,
,,GradientBoosting,,,,0.6833333333333333,1,0.9633936261843239,0.9338214183175424,,,0.8819982773471146,140,,,,0.036766186649057085,
,,GradientBoosting,,,,0.8944444444444445,1,0.9633936261843239,0.9342520815389032,,,0.8819982773471146,125,,,,0.03703091599449268,
,,GradientBoosting,,,,0.15555555555555556,2,0.9629629629629629,0.936548952052828,,,0.8875968992248062,140,,,,0.03465047754327295,
,,GradientBoosting,,,,0.6833333333333333,3,0.962532299741602,0.9305196669537755,,,0.8768303186907838,20,,,,0.038197882876342334,
,,GradientBoosting,,,,0.6833333333333333,1,0.9621016365202412,0.9326729830605799,,,0.8811369509043928,125,,,,0.03656384574815216,
,,GradientBoosting,,,,1.0,1,0.9616709732988803,0.9335343095033019,,,0.8794142980189492,110,,,,0.038278722765733235,
,,GradientBoosting,,,,1.0,3,0.9608096468561584,0.9293712316968131,,,0.8712316968130922,20,,,,0.041156324984795024,
,,GradientBoosting,,,,0.15555555555555556,2,0.9608096468561584,0.9359747344243469,,,0.8897502153316107,125,,,,0.03271592025278389,
,,GradientBoosting,,,,0.4722222222222222,3,0.9603789836347976,0.9286534596612116,,,0.875968992248062,20,,,,0.03751195048740523,
,,GradientBoosting,,,,0.6833333333333333,2,0.9603789836347976,0.9329600918748205,,,0.8815676141257537,35,,,,0.03636717943288038,
,,GradientBoosting,,,,0.788888888888889,3,0.9599483204134367,0.928366350846971,,,0.8669250645994832,20,,,,0.0434512418315076,
,,GradientBoosting,,,,0.5777777777777778,3,0.9595176571920758,0.9303761125466551,,,0.8789836347975882,20,,,,0.036448687299143925,
